duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,154,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,ipsweep,16
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,11,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,http,SF,262,7714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,19,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.0,1.0,0.0,0.0,0.75,0.5,0.0,204,44,0.21,0.02,0.01,0.05,1.0,0.98,0.0,0.0,neptune,18
udp,domain_u,SF,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,154,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,225,0.88,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
tcp,http,SF,229,2030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
udp,domain_u,SF,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
tcp,http,SF,208,473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,31,0.0,0.0,0.0,0.0,1.0,0.0,0.06,30,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,237,7542,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,20
tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,16,1.0,1.0,0.0,0.0,0.08,0.05,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
tcp,http,SF,248,766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0.0,0.0,0.0,0.0,1.0,0.0,0.38,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,ftp_data,SF,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,43,6,0.14,0.09,0.14,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,1.0,1.0,0.0,0.0,0.11,0.08,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,19
tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,0.0,0.0,1.0,1.0,0.0,0.07,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20
tcp,http,SF,304,8497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,25,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0.0,0.0,0.83,0.83,1.0,0.0,0.0,64,253,1.0,0.0,0.02,0.15,0.0,0.0,0.92,0.98,normal,20
tcp,http,SF,260,2090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21
icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,105,0.41,0.19,0.41,0.0,0.0,0.0,0.0,0.0,smurf,18
tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,http,SF,215,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,17,0.0,0.06,0.0,0.0,1.0,0.0,0.29,99,102,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21
icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.0,0.0,0.0,0.0,0.14,0.14,0.0,255,18,0.07,0.01,0.07,0.0,0.0,0.0,0.0,0.0,normal,18
tcp,echo,SF,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,1,0.0,0.0,0.93,0.0,0.02,1.0,0.0,175,1,0.01,0.39,0.01,0.0,0.0,0.0,0.32,0.0,satan,10
udp,domain_u,SF,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,270,0.0,0.0,0.0,0.0,1.0,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
tcp,http,SF,325,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,ftp_data,SF,7233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,53,0.26,0.09,0.26,0.04,0.0,0.02,0.0,0.0,normal,21
tcp,finger,SF,8,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250,13,0.05,0.02,0.0,0.0,0.0,0.0,0.04,0.08,normal,21
tcp,http,SF,186,19509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.08,0.0,0.0,0.0,0.0,normal,21
udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,17
tcp,http,SF,281,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,6,255,1.0,0.0,0.17,0.01,0.0,0.0,0.0,0.0,normal,21
tcp,ftp_data,SF,5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,61,78,0.49,0.08,0.36,0.03,0.0,0.0,0.03,0.0,normal,21
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,1,0.0,0.0,1.0,1.0,0.0,0.52,0.0,255,1,0.0,0.52,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,18
udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,129,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,62,130,1.0,0.0,0.02,0.14,0.0,0.0,1.0,1.0,normal,21
tcp,ftp_data,SF,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108,56,0.1,0.16,0.19,0.04,0.03,0.02,0.0,0.0,normal,21
tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,7,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,19
tcp,ctf,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,16,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,http,SF,285,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,13,0.0,0.0,0.0,0.0,1.0,0.0,0.31,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,18,1.0,1.0,0.0,0.0,0.12,0.07,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,144,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,ipsweep,16
tcp,http,SF,214,961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,13,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,normal,21
udp,domain_u,SF,45,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,147,0.0,0.0,0.0,0.0,0.98,0.03,0.02,255,190,0.75,0.02,0.0,0.0,0.0,0.0,0.0,0.0,normal,20
tcp,http,SF,213,1116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,60,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,smtp,SF,1809,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,90,0.81,0.25,0.06,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1.0,1.0,0.0,0.0,0.14,0.21,0.0,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,15,1.0,1.0,0.0,0.0,0.15,0.06,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,ssh,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,19,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,19,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,http,SF,162,4937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,normal,21
tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,14,1.0,1.0,0.0,0.0,0.1,0.06,0.0,255,14,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,1,0.05,0.0,0.94,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0,satan,17
tcp,http,SF,212,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,81,81,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,ftp_data,SF,190,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.6,0.01,0.0,0.0,0.0,0.0,0.0,normal,20
tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,20,1.0,1.0,0.0,0.0,0.19,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,http,SF,226,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,255,1.0,0.0,0.02,0.02,0.07,0.01,0.0,0.01,normal,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,1.0,1.0,0.0,0.0,0.08,0.07,0.0,255,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,1.0,1.0,0.0,0.0,0.1,0.06,0.0,255,14,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,courier,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.72,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15
tcp,http,SF,313,5294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,smtp,SF,1247,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,166,0.63,0.15,0.02,0.02,0.0,0.0,0.0,0.0,normal,21
tcp,shell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,http,SF,331,3437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,242,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,153,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,12,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,255,8,0.03,0.81,0.21,0.0,0.16,0.0,0.64,0.0,satan,16
tcp,smtp,SF,1079,334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138,167,0.57,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal,21
udp,domain_u,SF,33,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,11,1.0,1.0,0.0,0.0,0.08,0.08,0.0,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,http,SF,307,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,59,157,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,146,391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.33,0.03,normal,21
tcp,http,SF,350,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,20,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
tcp,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,11,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,192,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,nmap,15
tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,17,1.0,1.0,0.0,0.0,0.12,0.06,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,20
tcp,ftp_data,SF,4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171,59,0.35,0.02,0.35,0.0,0.0,0.0,0.0,0.0,normal,20
tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,10,0.0,0.0,1.0,1.0,0.04,0.07,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,19
udp,domain_u,SF,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,1.0,1.0,0.0,0.0,0.12,0.06,0.0,255,12,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
udp,domain_u,SF,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,109,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,325,5583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,289,3428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0.0,0.0,0.0,0.0,1.0,0.0,0.08,72,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,12,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21
tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1,1.0,1.0,0.0,0.0,0.0,0.07,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,19
tcp,http,SF,221,1367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,normal,21
icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,5,0.02,0.01,0.17,0.0,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,233,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,151,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,normal,21
tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0.01,0.0,0.92,1.0,0.01,1.0,0.0,255,1,0.0,0.49,0.0,0.0,0.0,0.0,0.45,1.0,satan,20
tcp,smtp,SF,1452,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,115,78,0.68,0.03,0.01,0.0,0.01,0.01,0.0,0.0,normal,21
tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.2,1.0,0.79,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.2,1.0,0.78,0.0,satan,17
tcp,auth,SF,10,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,9,0.04,0.07,0.04,0.22,0.0,0.0,0.0,0.0,normal,21
tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109,109,1.0,0.0,0.01,0.0,0.0,0.0,0.05,0.05,back,11
tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.15,0.0,0.0,1.0,0.98,normal,21
tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,1.0,1.0,0.0,0.0,0.26,0.1,0.0,255,44,0.17,0.04,0.01,0.0,1.0,1.0,0.0,0.0,neptune,18
tcp,http,SF,318,2462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,90,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,normal,21
tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,8,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20
tcp,http,SF,301,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23,11,255,1.0,0.0,0.09,0.02,0.0,0.0,0.0,0.0,normal,21
tcp,IRC,RSTR,737,9178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11,7,0.64,0.18,0.09,0.0,0.09,0.14,0.55,0.86,normal,20
tcp,smtp,SF,1444,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,202,186,0.77,0.02,0.0,0.01,0.0,0.0,0.0,0.0,normal,21
tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,6,1.0,1.0,0.0,0.0,0.03,0.05,0.0,255,6,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21
udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.56,0.86,0.0,0.0,0.0,0.0,0.0,normal,21
icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2,16,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,pod,15
tcp,telnet,SF,522,8496,0,0,0,3,0,1,5,0,0,5,5,2,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,6,0.25,0.17,0.04,0.0,0.12,0.5,0.0,0.0,normal,16
udp,private,SF,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,39,0.17,0.01,0.17,0.0,0.0,0.0,0.0,0.0,nmap,7
tcp,other,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0.06,0.0,0.0,0.0,0.06,0.38,0.0,129,1,0.01,0.08,0.17,0.0,0.03,0.0,0.0,0.0,normal,17
icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,97,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,nmap,16
udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,243,0.95,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,19
udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,16,1.0,1.0,0.0,0.0,0.1,0.07,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
tcp,smtp,SF,13106,1429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230,137,0.5,0.01,0.0,0.01,0.0,0.0,0.0,0.0,normal,20
tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,17,1.0,1.0,0.0,0.0,0.06,0.05,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18
icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,254,0.5,1.0,0.5,0.26,0.5,0.0,0.0,0.0,nmap,15
